,1,2,3,4,5,7,8,9,11,71,73,79,80,82,85,87,88,89,90,91,92,93,94,96,97,99,100,101,102,103,104,105,107,108,109,111,113,115,116,117,119,127,129,130,132,133,134,135,140,142,143,144,145,146,147,148,149,150,152,154,156,380,384,392,393,395,396,397,401,402,403,404,405,407,408,409,410,411,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,430,432,434,436,437,438,439,440,442,444,445,452,469,471,473,476,477,478,479,480,482,484,485,486,487,488,489,490,491,493,494,495,497,498,499
0,0.05726982641963341,0.05726982641963341,0.05726982641963341,0.05726982641963341,0.05726982641963341,0.05893212155637606,0.05893212155637606,0.05893212155637606,0.05441301769216633,0.06365170322602198,0.06429490285179673,0.06365170322602198,0.06271614013398596,0.06375194212874014,0.06315886195432452,0.06319227492189716,0.06277461282723829,0.06327580734082894,0.06226506507175433,0.06203952754063857,0.06277461282723829,0.0621481196852498,0.062248358587967956,0.060920193126952515,0.05997627679302342,0.059825918438946135,0.059015653975307836,0.06027699350117777,0.05990109761598472,0.05916601232938501,0.060235227291711935,0.05960873414972345,0.0590407137009874,0.06049417779040045,0.060235227291711935,0.060527590757973204,0.06065288938637081,0.06067794911205038,0.061613512204086396,0.06107890472292299,0.061438094124329656,0.06221494562039531,0.06224000534607477,0.06363499674223572,0.06348463838815843,0.0645204403829126,0.06539753078169641,0.0642531366423309,0.06300850360024723,0.06259919474748155,0.06411948477203999,0.06302521008403361,0.06455385335048536,0.06359323053276977,0.06477939088160112,0.06376029537063332,0.06493810247757159,0.06396077317606963,0.06380206158009927,0.06487962978431927,0.065472709958735,0.07761832367141686,0.07870424511753016,0.0786708321499574,0.07689994486860352,0.07687488514292395,0.0774596120754465,0.07710877591593301,0.07850376731209385,0.07790233389578494,0.07830328950665755,0.07791904037957131,0.076173212823897,0.07696677080374892,0.07720066157675798,0.0788796631972869,0.07897990210000505,0.0782615232971916,0.07659087491855587,0.07730925372136921,0.07586414287384935,0.07737607965651472,0.0757639039711312,0.07727584075379657,0.07505387841021105,0.07585578963195616,0.07381759861002057,0.0748116343953088,0.07267320447065506,0.07400972317356369,0.07207177105434615,0.07343334948293434,0.07167081544347365,0.07289038875987774,0.07228895534356883,0.07185458676512357,0.07158728302454187,0.07145363115425096,0.07025076432163324,0.07176270110429861,0.07016723190270147,0.07144527791235777,0.07011711245134233,0.0710276158176989,0.06979133601750842,0.06939038040663581,0.07213024374759847,0.07200494511920075,0.07208012429623933,0.07085219773794205,0.07133668576774643,0.06990828140401295,0.07096914312444658,0.069398733648529,0.06850493676595892,0.06794526955911584,0.06879730023222008,0.06761113988338874,0.06856340945921113,0.06745242828741838,0.06833787192809526,0.0672268907563025,0.06833787192809526,0.06815410060644533,0.06717677130494348,0.06805386170372718,0.06816245384833852,0.06698464674140037,0.06563977479659855
1,0.8262223602039969,0.8262223602039969,0.8262223602039969,0.8262223602039969,0.8262223602039969,0.57653992659026,0.57653992659026,0.57653992659026,0.6305954563532739,0.49987691849988514,0.49603308413264124,0.5004511169695449,0.5139373777342657,0.498908751790079,0.5061443424726226,0.5061087194708505,0.5105733962806212,0.5044406161748556,0.5151360363452657,0.5208313770689953,0.509137900106472,0.5188494572868416,0.5164457944028861,0.5210199003064611,0.536237662230604,0.5374028130604837,0.5478844952202602,0.5310363682225465,0.5380404093935707,0.5432741535724226,0.5296454008006127,0.5407924541551314,0.544125487916143,0.5247757347796004,0.530650248122517,0.5234481652210938,0.5192951896768302,0.5178329762513517,0.49932247887710857,0.5079312254807,0.5000836981060726,0.48202950922507737,0.48128504388667365,0.49027690563397164,0.49072430837677655,0.4686617511792586,0.4583959222507673,0.4703822313675858,0.4763027759408793,0.477456905799664,0.4604762501556303,0.47183492630013063,0.4552760137578987,0.4620421597554476,0.4541742607914465,0.46172049512917146,0.4501292118628256,0.4610761082662932,0.4626808136988606,0.45320609408164036,0.4465447018687563,0.27195887151534504,0.2743898643931201,0.27499968586455203,0.2872232774123552,0.2873935442810993,0.27916201202709423,0.28011025201536255,0.2691487169419866,0.27380932026150473,0.2692189053352051,0.27249956220388427,0.28397868841328366,0.281266497094799,0.28044293761273364,0.26515921773667583,0.2650523487313591,0.2688327852351756,0.27865271389902346,0.27358033083847255,0.28588724697124124,0.2726477871304386,0.28412797095016395,0.273328854605415,0.29148824213891045,0.2824509619037262,0.29969667484039964,0.2916029592843443,0.3082377931392599,0.29805634640606005,0.3141903430155124,0.3021160340045893,0.3166275136805883,0.30743204515808076,0.3113749003905243,0.31542673984893643,0.31686012080243375,0.3180074601314272,0.3253189721266547,0.3162424511908848,0.32598222810074495,0.31830346511670005,0.323164670255105,0.31874875263885316,0.32695718534034246,0.3339879437626957,0.31183120888377225,0.31340029131456737,0.31288949070833505,0.32266806345094534,0.314543400202257,0.32654540559930967,0.3192417417441994,0.3301031983420498,0.33780294565795865,0.34127062328594204,0.3343331528093232,0.34521559373903754,0.33759705578744215,0.34682029917160484,0.3389859079887242,0.34806560175547197,0.339273007223554,0.3397560329681313,0.34969808204969444,0.3405806500605226,0.34103907377442244,0.3510513112492042,0.3600932667935278
2,0.07803893806842414,0.07803893806842414,0.07803893806842414,0.07803893806842414,0.07803893806842414,0.37420802185692975,0.37420802185692975,0.37420802185692975,0.31554545985932414,0.05454113091875146,0.05553349411299924,0.05413776253286118,0.05432218240786757,0.05536628817555911,0.04976876589292634,0.049704134052049875,0.04945245421650879,0.04979681709677186,0.048118511332852165,0.04744077790980117,0.04939887466664861,0.04766867125808916,0.04775624863360828,0.04492083664229052,0.041722320999118656,0.041622269760385966,0.03908817272444087,0.042679264795509986,0.041377637832291536,0.039808433406335886,0.042706475046745296,0.04074185104849737,0.06344906599238131,0.06777243249773823,0.065576977898953,0.06873198266975017,0.06792289732147244,0.06754982700509049,0.06511797298355737,0.06438102830419329,0.06927089724917324,0.06950428420442789,0.07108408557817658,0.05767495856271693,0.057985084163585277,0.06390391697137776,0.07127770813984452,0.0592701393757723,0.062243755858787275,0.06618502067979659,0.06972102971771738,0.06295787524008578,0.07533225953805156,0.06850640705067834,0.07832578862253287,0.06913931844308341,0.0769237930086401,0.07023411335034951,0.06716296567537644,0.0764956820873195,0.08056766100975721,0.0716946414879911,0.07064605597897011,0.0707393196432794,0.06802017680445449,0.06808287520044798,0.07027338156183838,0.07026064736560156,0.07229184544296963,0.07091964001706141,0.07169147805703191,0.07113790264653086,0.06829628473969585,0.06982043800965732,0.06951938338730768,0.07551679033830738,0.07478289455402432,0.07507179559972432,0.07103622945611854,0.07348190816393396,0.06856107797225974,0.07368769693018973,0.07084892112843078,0.07351422408437214,0.06950961224254804,0.07117744633503875,0.06706056972429109,0.0690980347100365,0.06541826397781492,0.06753535752548145,0.0641194801589915,0.066626046657137,0.06342927287272682,0.06572552555500089,0.06452453045010242,0.06375269241013204,0.06339101033047534,0.06315064311897367,0.061008021225292475,0.06375921965153242,0.06080223245903671,0.06319911699963099,0.061476021452059215,0.06231501419073704,0.06026980293071871,0.06504757637477121,0.06428764181190727,0.06583826981624907,0.06537308141494647,0.06274620976096545,0.06531290669039713,0.06273944582656743,0.06470859487443092,0.06168839741325649,0.059568721054217955,0.058634462459446146,0.06055571824623973,0.05784872898406446,0.05969145749457028,0.05741730939432854,0.05917698557893114,0.05692267953591368,0.05913730146448215,0.0589130922131994,0.05827237843187427,0.05868377729271379,0.058610355685629,0.05951288083534767,0.0641985361944798
