,1,2,3,4,5,6,7,10,11,12,14,78,80,81,82,84,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,102,103,104,105,106,107,108,109,110,113,114,116,118,120,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,138,140,141,142,143,144,145,147,149,150,151,152,153,155,156,157,158,159,160,163,164,165,166,169,171,177,181,255,269,271,396,405,435,442,444,446,448,454,456,458,460,462,464,470,476,478,479,480,481,482,484,485,486,487,488,489,491,492,493,494,495,496,497,498,499
0,0.05670199542909071,0.05670199542909071,0.05670199542909071,0.056661899734031906,0.05670199542909071,0.05670199542909071,0.05670199542909071,0.053654722604616345,0.05364803998877321,0.05364803998877321,0.05364803998877321,0.06482805629435584,0.06117266542815525,0.06220847088384274,0.06166717900054797,0.0632375937236872,0.06311062402266743,0.06206145333529356,0.06335119819302071,0.061560257147057595,0.06139987436682215,0.061994627176862105,0.061152617580625734,0.06146001790941047,0.06081848678846846,0.061079108806351146,0.06021036874674224,0.060765025861723276,0.059709172558506274,0.06017027305168332,0.05955547239411396,0.059408454845564784,0.06040416460619347,0.05980941179615351,0.059528741930741425,0.05906095882172113,0.05854639740179901,0.059381724382192136,0.059047593590034864,0.06013685997246765,0.0598829205704281,0.05929485037623128,0.05964234640007482,0.06042421245372287,0.06087194771521365,0.06057123000227205,0.06196121409764643,0.061152617580625734,0.06174737039066569,0.06093209125780197,0.06173400515897942,0.061199395891527786,0.061981261945175836,0.06100560003207656,0.06198794456101897,0.06133973082423383,0.06221515349968587,0.06135977867176323,0.06341802435145216,0.062054770719450425,0.06266288876117665,0.06359845497921701,0.0632576415712166,0.0653092046350624,0.06391922053968802,0.06577030512823945,0.06434022533780626,0.06487483460525789,0.06546958741529785,0.0670065890592213,0.0655163657261999,0.06758797663757499,0.06617794469467131,0.06646529717592653,0.06843666884965449,0.06722043276620204,0.06918512182408687,0.06778177249702622,0.06919848705577314,0.0706820277729514,0.07109634995522651,0.06861041686157632,0.07044145360259824,0.0703612622124804,0.07092928455914782,0.07095601502252047,0.07163764183852128,0.08003100733751223,0.07950976330174686,0.0796300503869235,0.07265339944667937,0.07457131019366225,0.07297416500715037,0.07594124644150702,0.07606821614252679,0.07605485091084052,0.07616177276433089,0.0762018684593897,0.07622191630691921,0.07623528153860548,0.07638229908715466,0.07643576001389984,0.0765025861723313,0.07685008219617484,0.07652931663570384,0.07663623848919421,0.07526630224134934,0.07497226714425098,0.0752796674730356,0.07633552077625261,0.0761818206118603,0.07485866267491748,0.07433741863915211,0.07561379826519288,0.07469159727883878,0.07642239478221358,0.07639566431884093,0.07502572807099606,0.0762018684593897,0.07398323999946543,0.07511260207695702,0.07318800871413111,0.07457131019366225,0.07272022560511082,0.07109634995522651
1,0.8177046930260362,0.8177046930260362,0.8177046930260362,0.8177474408565838,0.8177046930260362,0.8177046930260362,0.8177046930260362,0.608160879480347,0.6081680041187716,0.6081680041187716,0.6081680041187716,0.44179294574109285,0.4879500769310537,0.4762807694823145,0.48271454359839444,0.4656521181550036,0.46980677538564075,0.4731072434157551,0.458181442089315,0.47846473821828384,0.4817363239894852,0.4735230002943357,0.4894643296551106,0.48431344936689535,0.4942991980026898,0.48977237434067095,0.5018377499860193,0.4961935844132041,0.5052430186539856,0.5009618031650082,0.5070146009779792,0.5209517627967024,0.5110477556501836,0.5181127110308846,0.5200196614849457,0.5227002859721198,0.5314022981633983,0.5158126039353825,0.5205326354515168,0.49973422121123773,0.4978230576739204,0.5080963196966526,0.49888340247732005,0.49024091524339203,0.48126563894202495,0.4828494528170252,0.45954853005018703,0.4736168469157213,0.46012102897410867,0.4743113073095125,0.4604797887452925,0.4720740956379661,0.45849362465190957,0.4728548943095037,0.45837166318204015,0.4695129047707076,0.4549139941951479,0.46799865204665075,0.44134401831412096,0.45565916967456255,0.45018768065724024,0.43230921705540337,0.4377253941986313,0.4139488058906473,0.42645506650166976,0.40886373258155606,0.4256617037865854,0.4180866859944815,0.4143519987256813,0.39606199132851994,0.41234990012214656,0.3846474856297639,0.40463951419997535,0.398591313175475,0.3773117939889281,0.39009216132669033,0.37134617707035467,0.3824886449808881,0.37075774363628133,0.3525247333465168,0.34921208497807044,0.37241824330064965,0.3549631201272546,0.357230515585802,0.3516869375675824,0.34878751822776277,0.3443860265022184,0.270324997211691,0.2719142504918134,0.2709821491800567,0.3122971369715697,0.2994577035878936,0.30770619156372947,0.28754700104936926,0.28557424361618433,0.2854736560615887,0.28501515135246047,0.28347952471312987,0.28288396664063187,0.28378841201534144,0.2812200965096583,0.28093342573937186,0.2806325056922362,0.27796528786526,0.2792259651611996,0.27819327629484714,0.29113751031637514,0.2845607845203665,0.28974521906218775,0.2793177428440681,0.2799409568536133,0.2918017869231654,0.29476908218062614,0.2829581245800461,0.2917502292208908,0.27325360730941617,0.27534916882912186,0.2890972606707638,0.27923056194967033,0.29572087217435405,0.2878562720567954,0.29955446176444767,0.2922229832068681,0.30315378090318057,0.31809130365651617
2,0.08120617683095883,0.08120617683095883,0.08120617683095883,0.08120617683095883,0.08120617683095883,0.08120617683095883,0.08120617683095883,0.33393394551617434,0.33393394551617434,0.33393394551617434,0.33393394551617434,0.06195762677105776,0.051379311886811,0.05102377463617902,0.04967765599461438,0.0540823134484707,0.0535355933940066,0.051343403026281376,0.05593013547755876,0.05027514500943853,0.04986540855073274,0.051563922152801034,0.04799921672285723,0.049226151770527804,0.04722090440654181,0.04787082954588884,0.04570503559881778,0.046997301399196,0.045492000092146434,0.04573820694540853,0.04795514593696121,0.04228274326625703,0.043878505670057355,0.044850750822589824,0.0419865585117255,0.0464012141646048,0.04404959386208945,0.05746784983323577,0.0492211743538426,0.05178222235994989,0.05569781707190613,0.06019739908510863,0.05831748802101877,0.054095690337111146,0.05453210740011355,0.0521749541391191,0.058367845548331576,0.05157077806578114,0.05556007329976426,0.05147427627644241,0.05532679131619772,0.0549416160708201,0.05778044636653085,0.053694649343209,0.05764366617230299,0.06107994791953719,0.05831917869767367,0.08466301054569642,0.06391248371012037,0.07975966788674643,0.07794433606363138,0.07419742978364641,0.06844444893691337,0.07256628918696417,0.06988840332787127,0.0710029099967543,0.06710566186855316,0.0654012476394853,0.06537590546647365,0.06535662528728403,0.06844781828861635,0.0683298512602506,0.07379703848960206,0.06923605940092181,0.07132756472846036,0.06861591150135693,0.07287958288367635,0.06906849967246653,0.07229037713302822,0.06881638792768774,0.06653589838334761,0.08126539372559327,0.07207885630725797,0.07360348795288296,0.0707932614463429,0.06764385353503022,0.06451811209746061,0.07524411704495448,0.07426637187290464,0.07441933397767397,0.06783141411316607,0.06379292903828326,0.06228540620185008,0.0650969231976819,0.06541574203540523,0.06545730741269118,0.0656561331041412,0.06576773221971932,0.06575503997962928,0.06568460146514743,0.06599072806278083,0.06601120716928144,0.06615208419824503,0.06673566664441044,0.06630115286980887,0.06658290692773616,0.06505357082021634,0.06594744746192793,0.0643441977496414,0.06636011347276949,0.06623213107199066,0.06420104639223079,0.06447535263073367,0.06717807355470906,0.06425570878579645,0.06918271375441065,0.06794556318319178,0.06573653669467217,0.06815500917437967,0.06386498665752349,0.06579817640226926,0.06259400951602512,0.06492505303176588,0.06309279531525336,0.06628413293664837
